country,designation,points,price,province,region_1,taster_name,taster_twitter_handle,title,variety,winery,year
US,Red Hills Ranch Reserve,91,29.0,California,Lake County,Jim Gordon,@gordone_cellars,Shannon Ridge 2021 Red Hills Ranch Reserve Chardonnay (Lake County),Chardonnay,Shannon Ridge,[2021]
US,Sanford & Benedict,94,38.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Chanin 2021 Sanford & Benedict Chardonnay (Sta. Rita Hills),Chardonnay,Chanin,[2021]
US,Mother of Pearl,94,50.0,California,Fort Ross-Seaview,Virginie Boone,@vboone,Fort Ross 2019 Mother of Pearl Chardonnay (Fort Ross-Seaview),Chardonnay,Fort Ross,[2019]
France,Morgeot Premier Cru,93,50.0,Burgundy,Chassagne-Montrachet,Roger Voss,@vossroger,Louis Latour 2021 Morgeot Premier Cru  (Chassagne-Montrachet),Chardonnay,Louis Latour,[2021]
Australia,Reserve,85,27.0,New South Wales,Hunter Valley,Joe Czerwinski,@JoeCz,Tyrrell's 2012 Reserve Chardonnay (Hunter Valley),Chardonnay,Tyrrell's,[2012]
Australia,Shadow's Run Unwooded,85,22.0,South Australia,McLaren Vale,Joe Czerwinski,@JoeCz,Fox Creek 2013 Shadow's Run Unwooded Chardonnay (McLaren Vale),Chardonnay,Fox Creek,[2013]
Australia,Dragon,85,21.0,Western Australia,Margaret River,Joe Czerwinski,@JoeCz,Xanadu 2012 Dragon Chardonnay (Margaret River),Chardonnay,Xanadu,[2012]
US,Unoaked,83,11.0,California,California,Jim Gordon,@gordone_cellars,Pam's Cuties NV Unoaked Chardonnay (California),Chardonnay,Pam's Cuties,[]
US,Crawford Vineyard,87,19.0,Washington,Yakima Valley,Sean P. Sullivan,@wawinereport,Wilridge 2020 Crawford Vineyard Chardonnay (Yakima Valley),Chardonnay,Wilridge,[2020]
US,Reserve Estate Grown,87,21.0,California,Sierra Foothills,Jim Gordon,@gordone_cellars,Ironstone 2019 Reserve Estate Grown Chardonnay (Sierra Foothills),Chardonnay,Ironstone,[2019]
US,Purity,87,27.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Boedecker Cellars 2014 Purity Chardonnay (Willamette Valley),Chardonnay,Boedecker Cellars,[2014]
US,Desert Wind Vineyard,87,23.0,Washington,Wahluke Slope,Paul Gregutt,@paulgwine ,Duck Pond 2014 Desert Wind Vineyard Chardonnay (Wahluke Slope),Chardonnay,Duck Pond,[2014]
US,La Brume,88,30.0,California,Dry Creek Valley,Virginie Boone,@vboone,Michel-Schlumberger 2018 La Brume Chardonnay (Dry Creek Valley),Chardonnay,Michel-Schlumberger,[2018]
US,Para Mas Amigas,92,29.0,California,Livermore Valley,Jim Gordon,@gordone_cellars,Wood Family Vineyards 2021 Para Mas Amigas Chardonnay (Livermore Valley),Chardonnay,Wood Family Vineyards,[2021]
US,Lot 11,88,19.0,California,Mendocino,Jim Gordon,@gordone_cellars,Tangley Oaks 2020 Lot 11 Chardonnay (Mendocino),Chardonnay,Tangley Oaks,[2020]
Australia,Tiers Vineyard,93,83.0,South Australia,South Australia,Joe Czerwinski,@JoeCz,TapaNappa 2012 Tiers Vineyard Chardonnay (South Australia),Chardonnay,TapaNappa,[2012]
Argentina,Lindaflor,87,27.0,Mendoza Province,Uco Valley,Michael Schachner,@wineschach,Monteviejo 2019 Lindaflor Chardonnay (Uco Valley),Chardonnay,Monteviejo,[2019]
US,Seven Soils,92,31.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Rex Hill 2021 Seven Soils Chardonnay (Willamette Valley),Chardonnay,Rex Hill,[2021]
US,Chassé,92,28.0,Oregon,Oregon,Paul Gregutt,@paulgwine ,DanCin 2022 Chassé Chardonnay (Oregon),Chardonnay,DanCin,[2022]
France,Cuvée Prestige,89,33.0,Burgundy,Saint-Véran,Roger Voss,@vossroger,Roger Lassarat 2014 Cuvée Prestige  (Saint-Véran),Chardonnay,Roger Lassarat,[2014]
France,Vignes Blanches,89,42.0,Burgundy,Pouilly-Fuissé,Roger Voss,@vossroger,Thibert Père et Fils 2014 Vignes Blanches  (Pouilly-Fuissé),Chardonnay,Thibert Père et Fils,[2014]
France,Clos Saint-Pierre,88,31.0,Burgundy,Mâcon-Charnay,Roger Voss,@vossroger,Verget 2014 Clos Saint-Pierre  (Mâcon-Charnay),Chardonnay,Verget,[2014]
US,Monastery,95,43.0,California,Russian River Valley,Virginie Boone,@vboone,Lynmar 2021 Monastery Chardonnay (Russian River Valley),Chardonnay,Lynmar,[2021]
US,Quail Hill Vineyard,95,44.0,California,Russian River Valley,Virginie Boone,@vboone,Lynmar 2021 Quail Hill Vineyard Chardonnay (Russian River Valley),Chardonnay,Lynmar,[2021]
US,Brumaire,95,38.0,California,Russian River Valley,Virginie Boone,@vboone,EnRoute 2021 Brumaire Chardonnay (Russian River Valley),Chardonnay,EnRoute,[2021]
France,Belle Epoque Blanc de Blancs Brut,95,326.0,Champagne,Champagne,Roger Voss,@vossroger,Perrier Jouët 2010 Belle Epoque Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,Perrier Jouët,[]
US,Old Wente,95,43.0,California,Russian River Valley,Virginie Boone,@vboone,Lynmar 2021 Old Wente Chardonnay (Russian River Valley),Chardonnay,Lynmar,[2021]
Australia,Art Series,93,89.0,Western Australia,Margaret River,Joe Czerwinski,@JoeCz,Leeuwin Estate 2014 Art Series Chardonnay (Margaret River),Chardonnay,Leeuwin Estate,[2014]
US,Barrel Fermented,87,23.0,Oregon,Applegate Valley,Paul Gregutt,@paulgwine ,Plaisance Ranch 2019 Barrel Fermented Chardonnay (Applegate Valley),Chardonnay,Plaisance Ranch,[2019]
US,Canoe Ridge Vineyard,88,21.0,Washington,Horse Heaven Hills,Sean P. Sullivan,@wawinereport,Chateau Ste. Michelle 2020 Canoe Ridge Vineyard Chardonnay (Horse Heaven Hills),Chardonnay,Chateau Ste. Michelle,[2020]
US,Cold Creek Vineyard,88,22.0,Washington,Columbia Valley (WA),Sean P. Sullivan,@wawinereport,Chateau Ste. Michelle 2020 Cold Creek Vineyard Chardonnay (Columbia Valley (WA)),Chardonnay,Chateau Ste. Michelle,[2020]
US,Proprietor's Reserve,88,29.0,California,Carneros,Virginie Boone,@vboone,Trinitas 2020 Proprietor's Reserve Chardonnay (Carneros),Chardonnay,Trinitas,[2020]
France,Les Fourneaux Premier Cru,91,55.0,Burgundy,Chablis,Roger Voss,@vossroger,Domaine Charly Nicolle 2017 Les Fourneaux Premier Cru  (Chablis),Chardonnay,Domaine Charly Nicolle,[2017]
France,Sentier du Clou Premier Cru,91,53.0,Burgundy,Saint-Aubin,Roger Voss,@vossroger,Olivier Leflaive 2016 Sentier du Clou Premier Cru  (Saint-Aubin),Chardonnay,Olivier Leflaive,[2016]
France,Clos de la Croix de Pierre,91,44.0,Burgundy,Pernand-Vergelesses,Roger Voss,@vossroger,Louis Jadot 2016 Clos de la Croix de Pierre  (Pernand-Vergelesses),Chardonnay,Louis Jadot,[2016]
US,The Expedition,87,18.0,Washington,Horse Heaven Hills,Sean P. Sullivan,@wawinereport,Canoe Ridge 2020 The Expedition Chardonnay (Horse Heaven Hills),Chardonnay,Canoe Ridge,[2020]
Australia,Reeves Point,90,45.0,South Australia,South Australia,Joe Czerwinski,@JoeCz,Jacob's Creek 2010 Reeves Point Chardonnay (South Australia),Chardonnay,Jacob's Creek,[]
Australia,Single Vineyard,90,42.0,Western Australia,Western Australia,Joe Czerwinski,@JoeCz,Wise 2011 Single Vineyard Chardonnay (Western Australia),Chardonnay,Wise,[]
US,Blue Quail,86,17.0,California,Potter Valley,Jim Gordon,@gordone_cellars,McFadden 2019 Blue Quail Chardonnay (Potter Valley),Chardonnay,McFadden,[2019]
US,Traditions,88,18.0,Washington,Columbia Valley (WA),Sean P. Sullivan,@wawinereport,Milbrandt 2020 Traditions Chardonnay (Columbia Valley (WA)),Chardonnay,Milbrandt,[2020]
US,Equinox Vineyard,89,26.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Territorial 2020 Equinox Vineyard Chardonnay (Willamette Valley),Chardonnay,Territorial,[2020]
Australia,M3 Vineyard,88,42.0,South Australia,Adelaide Hills,Joe Czerwinski,@JoeCz,Shaw and Smith 2011 M3 Vineyard Chardonnay (Adelaide Hills),Chardonnay,Shaw and Smith,[]
US,Jackson Estate Camelot Highlands,88,25.0,California,Santa Maria Valley,Matt Kettmann,@mattkettmann,Kendall-Jackson 2021 Jackson Estate Camelot Highlands Chardonnay (Santa Maria Valley),Chardonnay,Kendall-Jackson,[2021]
France,Le Prestige,88,17.0,Languedoc-Roussillon,Pays d'Oc,Lauren Buzzeo,@laurbuzz,Les Collines du Bourdic 2022 Le Prestige Chardonnay (Pays d'Oc),Chardonnay,Les Collines du Bourdic,[2022]
France,Verchères,88,23.0,Burgundy,Viré-Clessé,Roger Voss,@vossroger,Rijckaert 2021 Verchères  (Viré-Clessé),Chardonnay,Rijckaert,[2021]
US,Winery Lake Vineyard,89,31.0,California,Carneros,Virginie Boone,@vboone,Acacia 2019 Winery Lake Vineyard Chardonnay (Carneros),Chardonnay,Acacia,[2019]
France,Brut,83,21.0,France Other,Vin Mousseux,Joe Czerwinski,@JoeCz,Patriarche Père et Fils 2010 Brut Chardonnay (Vin Mousseux),Chardonnay,Patriarche Père et Fils,[]
Australia,Prelude Vineyards,88,38.0,Western Australia,Margaret River,Joe Czerwinski,@JoeCz,Leeuwin Estate 2015 Prelude Vineyards Chardonnay (Margaret River),Chardonnay,Leeuwin Estate,[2015]
France,Kimmeridgien,89,27.0,Burgundy,Bourgogne,Roger Voss,@vossroger,Jean-Marc Brocard 2016 Kimmeridgien  (Bourgogne),Chardonnay,Jean-Marc Brocard,[2016]
US,Caitlin's Reserve,91,49.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Adelsheim 2014 Caitlin's Reserve Chardonnay (Willamette Valley),Chardonnay,Adelsheim,[2014]
US,Cuvée Forêts Diverses,91,47.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Hamacher 2013 Cuvée Forêts Diverses Chardonnay (Willamette Valley),Chardonnay,Hamacher,[2013]
France,Perrières Premier Cru,93,99.0,Burgundy,Meursault,Roger Voss,@vossroger,Joseph Drouhin 2013 Perrières Premier Cru  (Meursault),Chardonnay,Joseph Drouhin,[2013]
France,Vaudésir Grand Cru,93,69.0,Burgundy,Chablis,Roger Voss,@vossroger,William Fèvre 2014 Vaudésir Grand Cru  (Chablis),Chardonnay,William Fèvre,[2014]
Australia,Koonunga Hill,84,14.0,South Australia,South Australia,Joe Czerwinski,@JoeCz,Penfolds 2015 Koonunga Hill Chardonnay (South Australia),Chardonnay,Penfolds,[2015]
US,Cuvée Sur Lie,91,43.0,California,Los Carneros,Virginie Boone,@vboone,Vine Cliff 2019 Cuvée Sur Lie Chardonnay (Los Carneros),Chardonnay,Vine Cliff,[2019]
US,La Brisa,91,34.0,California,Sonoma County,Virginie Boone,@vboone,Walt 2019 La Brisa Chardonnay (Sonoma County),Chardonnay,Walt,[2019]
US,San Saba Vineyard,91,40.0,California,Monterey,Matt Kettmann,@mattkettmann,Wrath 2019 San Saba Vineyard Chardonnay (Monterey),Chardonnay,Wrath,[2019]
US,Sangiacomo Green Acres Hill,90,37.0,California,Sonoma Coast,Virginie Boone,@vboone,Eric Kent 2019 Sangiacomo Green Acres Hill Chardonnay (Sonoma Coast),Chardonnay,Eric Kent,[2019]
France,En Pimont,90,37.0,Burgundy,Chassagne-Montrachet,Roger Voss,@vossroger,Au Pied du Mont Chauve 2019 En Pimont  (Chassagne-Montrachet),Chardonnay,Au Pied du Mont Chauve,[2019]
US,Estate Grown,87,25.0,Oregon,Umpqua Valley,Paul Gregutt,@paulgwine ,Melrose 2017 Estate Grown Chardonnay (Umpqua Valley),Chardonnay,Melrose,[2017]
US,Olsen Vineyard,88,24.0,Washington,Yakima Valley,Sean P. Sullivan,@wawinereport,Dusted Valley 2021 Olsen Vineyard Chardonnay (Yakima Valley),Chardonnay,Dusted Valley,[2021]
US,Sparkling,88,28.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Eola Hills 2021 Sparkling Chardonnay (Willamette Valley),Chardonnay,Eola Hills,[2021]
US,Reserve Estate Grown,88,22.0,Washington,Columbia Valley (WA),Sean P. Sullivan,@wawinereport,Gordon Estate 2021 Reserve Estate Grown Chardonnay (Columbia Valley (WA)),Chardonnay,Gordon Estate,[2021]
US,Estate,88,18.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Apolloni 2022 Estate Chardonnay (Willamette Valley),Chardonnay,Apolloni,[2022]
France,La Pierrelée,88,22.0,Burgundy,Chablis,Roger Voss,@vossroger,La Chablisienne 2020 La Pierrelée  (Chablis),Chardonnay,La Chablisienne,[2020]
Argentina,ROD,83,11.0,Mendoza Province,Mendoza,Michael Schachner,@wineschach,Mascota 2018 ROD Chardonnay (Mendoza),Chardonnay,Mascota,[2018]
US,Damaris Reserve,91,32.0,California,Sonoma Coast,Virginie Boone,@vboone,Landmark 2020 Damaris Reserve Chardonnay (Sonoma Coast),Chardonnay,Landmark,[2020]
US,Boon Fly's Hill,91,41.0,California,Carneros,Jim Gordon,@gordone_cellars,Poseidon 2019 Boon Fly's Hill Chardonnay (Carneros),Chardonnay,Poseidon,[2019]
US,Two Vines,85,15.0,Washington,Washington,Paul Gregutt,@paulgwine ,Columbia Crest 2013 Two Vines Chardonnay (Washington),Chardonnay,Columbia Crest,[2013]
France,Bistro,84,15.0,Languedoc-Roussillon,Vin de Pays d'Oc,Lauren Buzzeo,@laurbuzz,Barton & Guestier 2013 Bistro Chardonnay (Vin de Pays d'Oc),Chardonnay,Barton & Guestier,[2013]
France,Buissonnier Côte Chalonnaise Chardonnay,84,20.0,Burgundy,Côte Chalonnaise,Roger Voss,@vossroger,Vignerons de Buxy 2014 Buissonnier Côte Chalonnaise Chardonnay  (Côte Chalonnaise),Chardonnay,Vignerons de Buxy,[2014]
US,Surfside,84,17.0,New York,Finger Lakes,Lauren Buzzeo,@laurbuzz,Penguin Bay 2014 Surfside Chardonnay (Finger Lakes),Chardonnay,Penguin Bay,[2014]
France,Blanc de Blancs Brut,90,87.0,Champagne,Champagne,Roger Voss,@vossroger,Tendil & Lombardi NV Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,Tendil & Lombardi,[]
US,Lafond Vineyard Musqué Clone,87,26.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Lafond 2019 Lafond Vineyard Musqué Clone Chardonnay (Sta. Rita Hills),Chardonnay,Lafond,[2019]
US,Murphy's Choice,87,34.0,California,Santa Cruz Mountains,Matt Kettmann,@mattkettmann,Clos La Chance 2019 Murphy's Choice Chardonnay (Santa Cruz Mountains),Chardonnay,Clos La Chance,[2019]
France,Montée de Tonnerre Premier Cru,93,38.0,Burgundy,Chablis,Roger Voss,@vossroger,La Chablisienne 2018 Montée de Tonnerre Premier Cru  (Chablis),Chardonnay,La Chablisienne,[2018]
France,Les Combettes,93,57.0,Burgundy,Pouilly-Fuissé,Roger Voss,@vossroger,Château de Fuissé 2018 Les Combettes  (Pouilly-Fuissé),Chardonnay,Château de Fuissé,[2018]
France,Spécial Club Premier Cru Blanc de Blancs Brut,93,104.0,Champagne,Champagne,Roger Voss,@vossroger,Pierre Gimonnet et Fils 2012 Spécial Club Premier Cru Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,Pierre Gimonnet et Fils,[2012]
France,Duo 150 Grand Cru Blanc de Blancs Brut,93,196.0,Champagne,Champagne,Roger Voss,@vossroger,Jean Milan NV Duo 150 Grand Cru Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,Jean Milan,[]
France,La Galope,85,13.0,Southwest France,Côtes de Gascogne,Roger Voss,@vossroger,Domaine de l'Herré 2021 La Galope Chardonnay (Côtes de Gascogne),Chardonnay,Domaine de l'Herré,[2021]
US,The Chard,87,18.0,California,Lodi,Jim Gordon,@gordone_cellars,Cosentino 2019 The Chard Chardonnay (Lodi),Chardonnay,Cosentino,[2019]
Argentina,Don David Reserve,86,21.0,Other,Cafayate,Michael Schachner,@wineschach,Michel Torino 2015 Don David Reserve Chardonnay (Cafayate),Chardonnay,Michel Torino,[2015]
France,Sous Vergisson,87,37.0,Burgundy,Pouilly-Fuissé,Roger Voss,@vossroger,Domaine Ferret 2016 Sous Vergisson  (Pouilly-Fuissé),Chardonnay,Domaine Ferret,[2016]
France,A. Rodet,86,21.0,Burgundy,Bourgogne,Roger Voss,@vossroger,Antonin Rodet 2016 A. Rodet  (Bourgogne),Chardonnay,Antonin Rodet,[2016]
US,Harmony,86,32.0,California,Oak Knoll District,Virginie Boone,@vboone,Trefethen 2019 Harmony Chardonnay (Oak Knoll District),Chardonnay,Trefethen,[2019]
US,High Elevation Collection,86,19.0,California,Lake County,Jim Gordon,@gordone_cellars,Shannon Ridge 2020 High Elevation Collection Chardonnay (Lake County),Chardonnay,Shannon Ridge,[2020]
US,Kyndall's Reserve Dutton Ranch,86,27.0,California,Russian River Valley,Virginie Boone,@vboone,Dutton Estate 2019 Kyndall's Reserve Dutton Ranch Chardonnay (Russian River Valley),Chardonnay,Dutton Estate,[2019]
US,Lightly Oaked,86,13.0,California,California,Jim Gordon,@gordone_cellars,Woodbridge by Robert Mondavi 2020 Lightly Oaked Chardonnay (California),Chardonnay,Woodbridge by Robert Mondavi,[2020]
US,Barrel Select,93,55.0,California,Russian River Valley,Virginie Boone,@vboone,B Cellars 2019 Barrel Select Chardonnay (Russian River Valley),Chardonnay,B Cellars,[2019]
US,Linda Vista Vineyard,93,34.0,California,Napa Valley,Virginie Boone,@vboone,Donkey & Goat 2020 Linda Vista Vineyard Chardonnay (Napa Valley),Chardonnay,Donkey & Goat,[2020]
France,Les Clos Grand Cru,94,50.0,Burgundy,Chablis,Roger Voss,@vossroger,Simonnet-Febvre 2020 Les Clos Grand Cru  (Chablis),Chardonnay,Simonnet-Febvre,[2020]
France,Blanchot Grand Cru,94,50.0,Burgundy,Chablis,Roger Voss,@vossroger,La Chablisienne 2020 Blanchot Grand Cru  (Chablis),Chardonnay,La Chablisienne,[2020]
US,Dutton Ranch Dutton Hill Vineyard,94,39.0,California,Russian River Valley,Virginie Boone,@vboone,Lucie 2021 Dutton Ranch Dutton Hill Vineyard Chardonnay (Russian River Valley),Chardonnay,Lucie,[2021]
US,Laceroni Vineyard,94,48.0,California,Russian River Valley,Virginie Boone,@vboone,Blue Farm 2020 Laceroni Vineyard Chardonnay (Russian River Valley),Chardonnay,Blue Farm,[2020]
US,Ritchie Vineyard,94,46.0,California,Russian River Valley,Virginie Boone,@vboone,Della 2021 Ritchie Vineyard Chardonnay (Russian River Valley),Chardonnay,Della,[2021]
France,Les Clos Grand Cru,94,50.0,Burgundy,Chablis,Roger Voss,@vossroger,La Chablisienne 2020 Les Clos Grand Cru  (Chablis),Chardonnay,La Chablisienne,[2020]
US,Cider Ridge Vineyard Estate Grown Estate Bottled,90,31.0,California,Russian River Valley,Virginie Boone,@vboone,Balletto 2020 Cider Ridge Vineyard Estate Grown Estate Bottled Chardonnay (Russian River Valley),Chardonnay,Balletto,[2020]
US,Sexton Hill Vineyard Estate Grown Estate Bottled,90,31.0,California,Russian River Valley,Virginie Boone,@vboone,Balletto 2020 Sexton Hill Vineyard Estate Grown Estate Bottled Chardonnay (Russian River Valley),Chardonnay,Balletto,[2020]
US,Reserve,90,25.0,Washington,Horse Heaven Hills,Sean P. Sullivan,@wawinereport,Columbia Crest 2021 Reserve Chardonnay (Horse Heaven Hills),Chardonnay,Columbia Crest,[2021]
US,Grower Series,90,23.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Argyle 2021 Grower Series Chardonnay (Willamette Valley),Chardonnay,Argyle,[2021]
US,Estate Grown,90,28.0,California,Sonoma Mountain,Virginie Boone,@vboone,Belden Barns 2021 Estate Grown Chardonnay (Sonoma Mountain),Chardonnay,Belden Barns,[2021]
France,Clos Saint Jean Premier Cru,89,85.0,Burgundy,Chassagne-Montrachet,Roger Voss,@vossroger,Michel Picard 2012 Clos Saint Jean Premier Cru  (Chassagne-Montrachet),Chardonnay,Michel Picard,[2012]
US,Reserve,87,22.0,California,Santa Ynez Valley,Matt Kettmann,@mattkettmann,EOS 2019 Reserve Chardonnay (Santa Ynez Valley),Chardonnay,EOS,[2019]
US,Ian's Reserve,91,59.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Chehalem 2006 Ian's Reserve Chardonnay (Willamette Valley),Chardonnay,Chehalem,[]
Australia,Picadilly,91,57.0,South Australia,Adelaide Hills,Joe Czerwinski,@JoeCz,Grosset 2006 Picadilly Chardonnay (Adelaide Hills),Chardonnay,Grosset,[]
US,Philip Roth Vineyard,91,60.0,Pennsylvania,Pennsylvania,Joe Czerwinski,@JoeCz,Chaddsford 2006 Philip Roth Vineyard Chardonnay (Pennsylvania),Chardonnay,Chaddsford,[]
US,English Hill,90,37.0,California,Russian River Valley,Virginie Boone,@vboone,Boheme 2019 English Hill Chardonnay (Russian River Valley),Chardonnay,Boheme,[2019]
France,Les Bousselots Premier Cru,90,43.0,Burgundy,Nuits-St.-Georges,Roger Voss,@vossroger,Domaine Chevillon-Chezeaux 2020 Les Bousselots Premier Cru  (Nuits-St.-Georges),Chardonnay,Domaine Chevillon-Chezeaux,[2020]
US,Highland Vineyard,90,30.0,California,Santa Lucia Highlands,Matt Kettmann,@mattkettmann,Joullian 2020 Highland Vineyard Chardonnay (Santa Lucia Highlands),Chardonnay,Joullian,[2020]
US,Old Vine,90,25.0,California,Edna Valley,Matt Kettmann,@mattkettmann,Mount Eden Vineyards 2020 Old Vine Chardonnay (Edna Valley),Chardonnay,Mount Eden Vineyards,[2020]
France,Vézelay,87,22.0,Burgundy,Chablis,Roger Voss,@vossroger,Simonnet-Febvre 2018 Vézelay  (Chablis),Chardonnay,Simonnet-Febvre,[2018]
France,Grand Cru Blanc de Blancs Chouilly Brut,91,94.0,Champagne,Champagne,Roger Voss,@vossroger,A.R. Lenoble  NV Grand Cru Blanc de Blancs Chouilly Brut Chardonnay (Champagne),Chardonnay,A.R. Lenoble ,[]
Australia,Tarraford Vineyard,92,44.0,Victoria,Yarra Valley,Joe Czerwinski,@JoeCz,Giant Steps 2017 Tarraford Vineyard Chardonnay (Yarra Valley),Chardonnay,Giant Steps,[2017]
France,Fourchaume Premier Cru,88,37.0,Burgundy,Chablis,Roger Voss,@vossroger,Domaine Corine Perchaud 2016 Fourchaume Premier Cru  (Chablis),Chardonnay,Domaine Corine Perchaud,[2016]
France,Colette,85,21.0,Burgundy,Coteaux Bourguignons,Roger Voss,@vossroger,Jean-Luc and Paul Aegerter 2017 Colette  (Coteaux Bourguignons),Chardonnay,Jean-Luc and Paul Aegerter,[2017]
France,Solaire,85,16.0,Burgundy,Mâcon-Vinzelles,Roger Voss,@vossroger,Cave des Grands Crus Blancs 2019 Solaire  (Mâcon-Vinzelles),Chardonnay,Cave des Grands Crus Blancs,[2019]
US,Para Mas Amigas,85,22.0,California,Livermore Valley,Virginie Boone,@vboone,Wood Family Vineyards 2017 Para Mas Amigas Chardonnay (Livermore Valley),Chardonnay,Wood Family Vineyards,[2017]
US,Walraven Vineyard,91,46.0,California,Anderson Valley,Jim Gordon,@gordone_cellars,Domaine Anderson 2018 Walraven Vineyard Chardonnay (Anderson Valley),Chardonnay,Domaine Anderson,[2018]
US,3-D,91,51.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Brewer-Clifton 2018 3-D Chardonnay (Sta. Rita Hills),Chardonnay,Brewer-Clifton,[2018]
